7776,Long Marine Lab Conservation Annex Trailer 1,Long Marine Lab Conservation Annex Trailer 1,Long Marine Lab Conservation Annex Trailer 1,LML CA TR 1,7776,Off-campus Coastal Science Campus,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,145 McAllister Way,Santa Cruz,Santa Cruz,CA,95060,145 MCALLISTER WAY,5245,44,1,6,01/01/1989,10/01/1989,08/01/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7780,Farm Louise Cain Gatehouse,Farm Louise Cain Gatehouse,Farm Louise Cain Gatehouse,FARM GATEHSE,7780,Agroecology,07 - Santa Cruz,C - Central Campus,G - General,GEN - General Use,164 Farm Road,Santa Cruz,Santa Cruz,CA,95064,164 FARM ROAD,5245,44,1,1,01/01/1986,07/01/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7781,Nat Sci Greenhouse,Nat Sci Greenhouse,Nat Sci Greenhouse,NS GREENHSE,7781,Science and Engineering Hill,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,632 Red Hill Road,Santa Cruz,Santa Cruz,CA,95064,632 RED HILL ROAD,5245,44,1,1,01/01/1990,09/01/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7782,Science and Engineering Library,Science and Engineering Library,Science and Engineering Library,SCI &ENG LIB,7782,Science and Engineering Hill,07 - Santa Cruz,C - Central Campus,G - General,LIB - Library / Study,580 Red Hill Road,Santa Cruz,Santa Cruz,CA,95064,580 RED HILL ROAD,5245,44,4,43,01/01/1991,06/01/1991,06/01/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7783,Nat Sci Woodshop,Nat Sci Woodshop,Nat Sci Woodshop,NS WOODSHOP,7783,Science and Engineering Hill,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,637 Red Hill Road,Santa Cruz,Santa Cruz,CA,95064,637 RED HILL ROAD,5245,44,1,4,01/01/1990,05/01/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7784,Elena Baskin Building H,Elena Baskin Building H,Elena Baskin Building H,EBASK BLDG H,7784,Elena Baskin Visual Arts Center,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,427 Baskin Arts Service Road,Santa Cruz,Santa Cruz,CA,95064,427 BASKIN ARTS SERVICE ROAD,5245,44,2,8,01/01/1990,09/01/1990,,,,Formerly 'Plaster',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7785,Physical Plant Trailer 2,Physical Plant Trailer 2,Physical Plant Trailer 2,PHYS PLN TR2,7785,Main Entrance Area,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,106 Carriage House Road,Santa Cruz,Santa Cruz,CA,95064,106 CARRIAGE HOUSE ROAD,5245,44,1,4,01/01/1990,09/01/1990,,,,The official name of Grounds Trailer 2 is changed to Physical Plant Trailer 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7786,Physical Plant Trailer 3,Physical Plant Trailer 3,Physical Plant Trailer 3,PHYS PLN TR3,7786,Main Entrance Area,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,106 Carriage House Road,Santa Cruz,Santa Cruz,CA,95064,106 CARRIAGE HOUSE ROAD,5245,44,1,2,01/01/1990,09/01/1990,,,,Transportation and Parking Services Trailer name changed to Physical Plant Trailer 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7787,Physical Planning & Construction Trailer 3,Physical Planning & Construction Trailer 3,Physical Planning & Construction Trailer 3,PP&C TRLR 3,7787,Main Entrance Area,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,106 Carriage House Road,Santa Cruz,Santa Cruz,CA,95064,106 CARRIAGE HOUSE ROAD,5245,44,1,5,01/01/1990,09/01/1990,12/01/2011,,,New Work Management Trailer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7796,Farm Goat Shed,Farm Goat Shed,Farm Goat Shed,FARM GOAT SH,7796,Agroecology,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,101 Farm Road,Santa Cruz,Santa Cruz,CA,95064,101 FARM ROAD,5245,44,1,1,01/01/1845,07/01/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7797,Farm Slaughter House,Farm Slaughter House,Farm Slaughter House,FARM SLAUGHT,7797,Agroecology,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,103 Farm Road,Santa Cruz,Santa Cruz,CA,95064,103 FARM ROAD,5245,44,1,2,01/01/1845,07/01/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798,Farm Bee Shed,Farm Bee Shed,Farm Bee Shed,FARM BEE SH,7798,Agroecology,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,110 Farm Road,Santa Cruz,Santa Cruz,CA,95064,110 FARM ROAD,5245,44,1,1,01/01/1845,07/01/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7799,Farm Vinegar Shed,Farm Vinegar Shed,Farm Vinegar Shed,FARM VINEGAR,7799,Agroecology,07 - Santa Cruz,C - Central Campus,G - General,SUP - Support,105 Farm Road,Santa Cruz,Santa Cruz,CA,95064,105 FARM ROAD,5245,44,1,1,01/01/1980,10/01/1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7800,Rachel Carson College Apartment Building 1,Rachel Carson College Apartment Building 1,Rachel Carson College Apartment Building 1,CRSN APT 1,7800,Rachel Carson College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,351 Rachel Carson Road,Santa Cruz,Santa Cruz,CA,95064,351 RACHEL CARSON ROAD,5245,44,3,16,01/01/1990,09/01/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7801,Rachel Carson College Apartment Building 2,Rachel Carson College Apartment Building 2,Rachel Carson College Apartment Building 2,CRSN APT 2,7801,Rachel Carson College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,353 Rachel Carson Road,Santa Cruz,Santa Cruz,CA,95064,353 RACHEL CARSON ROAD,5245,44,3,34,01/01/1990,09/01/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7802,Rachel Carson College Apartment Building 3,Rachel Carson College Apartment Building 3,Rachel Carson College Apartment Building 3,CRSN APT 3,7802,Rachel Carson College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,313 Rachel Carson Service Road,Santa Cruz,Santa Cruz,CA,95064,313 RACHEL CARSON SERVICE ROAD,5245,44,3,10,01/01/1990,09/01/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7803,Rachel Carson College Apartment Building 4,Rachel Carson College Apartment Building 4,Rachel Carson College Apartment Building 4,CRSN APT 4,7803,Rachel Carson College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,315 Rachel Carson Service Road,Santa Cruz,Santa Cruz,CA,95064,315 RACHEL CARSON SERVICE ROAD,5245,44,3,10,01/01/1990,09/01/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7804,Rachel Carson College Apartment Building 5,Rachel Carson College Apartment Building 5,Rachel Carson College Apartment Building 5,CRSN APT 5,7804,Rachel Carson College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,314 Rachel Carson Service Road,Santa Cruz,Santa Cruz,CA,95064,314 RACHEL CARSON SERVICE ROAD,5245,44,3,10,01/01/1990,09/01/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7805,Rachel Carson College Apartment Building 6,Rachel Carson College Apartment Building 6,Rachel Carson College Apartment Building 6,CRSN APT 6,7805,Rachel Carson College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,312 Rachel Carson Service Road,Santa Cruz,Santa Cruz,CA,95064,312 RACHEL CARSON SERVICE ROAD,5245,44,4,40,01/01/1990,09/01/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7806,Merrill Ming Ong Computer Lab,Merrill Ming Ong Computer Lab,Merrill Ming Ong Computer Lab,ME MING ONG,7806,Merrill College,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,630 Merrill Road,Santa Cruz,Santa Cruz,CA,95064,630 MERRILL ROAD,5245,44,1,4,01/01/1991,09/01/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7807,Kresge College Annex Building A,Kresge College Annex Building A,Kresge College Annex Building A,KR FAC ADD A,7807,Kresge College,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,516 Porter-Kresge Road,Santa Cruz,Santa Cruz,CA,95064,516 PORTER-KRESGE ROAD,5245,44,1,10,01/01/1991,09/01/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7808,Kresge College Annex Building B,Kresge College Annex Building B,Kresge College Annex Building B,KR FAC ADD B,7808,Kresge College,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,522 Porter-Kresge Road,Santa Cruz,Santa Cruz,CA,95064,522 PORTER-KRESGE ROAD,5245,44,1,8,01/01/1991,09/01/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7813,Environmental Health & Safety Trailer,Environmental Health & Safety Trailer,Environmental Health & Safety Trailer,EH&S TRAILR,7813,Science and Engineering Hill,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,634 Red Hill Road,Santa Cruz,Santa Cruz,CA,95064,634 RED HILL ROAD,5245,44,1,10,01/01/1991,09/01/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7815,Elena Baskin Building I,Elena Baskin Building I,Elena Baskin Building I,EBASK BLDG I,7815,Elena Baskin Visual Arts Center,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,435 Baskin Arts Service Road,Santa Cruz,Santa Cruz,CA,95064,435 BASKIN ARTS SERVICE ROAD,5245,44,2,6,01/01/1992,09/01/1992,,,,Formerly 'Photo',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7816,Central Heat Trailer 1,Central Heat Trailer 1,Central Heat Trailer 1,CTL HEAT TR1,7816,Science and Engineering Hill,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,614 Red Hill Road,Santa Cruz,Santa Cruz,CA,95064,614 RED HILL ROAD,5245,44,1,1,01/01/1991,09/01/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7819,Water Pumping Station,Water Pumping Station,Water Pumping Station,WTR PUMP STN,7819,North Campus,07 - Santa Cruz,C - Central Campus,G - General,UNK - Unclassified,2080 Empire Grade,Santa Cruz,Santa Cruz,CA,95060,2080 EMPIRE GRADE,5245,44,1,0,01/01/1992,10/01/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7820,Water Tank,Water Tank,Water Tank,WTR TANK,7820,North Campus,07 - Santa Cruz,C - Central Campus,G - General,SUP - Support,900 Chinquapin Road,Santa Cruz,Santa Cruz,CA,95064,900 CHINQUAPIN ROAD,5245,44,1,0,01/01/1992,10/01/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7822,Elena Baskin Building J,Elena Baskin Building J,Elena Baskin Building J,EBASK BLDG J,7822,Elena Baskin Visual Arts Center,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,436 Baskin Arts Service Road,Santa Cruz,Santa Cruz,CA,95064,436 BASKIN ARTS SERVICE ROAD,5245,44,1,1,01/01/1993,09/01/1993,,,,Formerly 'Visual Arts',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7833,Elena Baskin Building K,Elena Baskin Building K,Elena Baskin Building K,EBASK BLDG K,7833,Elena Baskin Visual Arts Center,07 - Santa Cruz,C - Central Campus,G - General,SUP - Support,434 Baskin Arts Service Road,Santa Cruz,Santa Cruz,CA,95064,434 BASKIN ARTS SERVICE ROAD,5245,44,1,1,01/01/1993,10/01/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7836,Family Student Housing Storage,Family Student Housing Storage,Family Student Housing Storage,FSH STORAGE,7836,Family Student Housing,07 - Santa Cruz,C - Central Campus,R - Residential,SUP - Support,570 Koshland Way,Santa Cruz,Santa Cruz,CA,95064,570 KOSHLAND WAY,5245,44,1,1,01/01/1994,09/01/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7846,University Town Center Leases,University Town Center Leases,University Town Center Leases,UNIV TWN CTR,7846,Off-campus Santa Cruz,07 - Santa Cruz,C - Central Campus,G - General,RES - Residential,1101 Pacific Avenue,Santa Cruz,Santa Cruz,CA,95060,1101 PACIFIC AVENUE,5245,44,5,65,01/01/1999,09/01/1999,,,,First Floor and Third Floor lease expired.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7849,University Business Park,University Business Park,University Business Park,UNIV BUS PRK,7849,Off-campus Santa Cruz,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,2801 Mission Street Ext,Santa Cruz,Santa Cruz,CA,95060,2801 MISSION STREET EXT,5245,44,1,1,01/01/1953,04/01/1999,,,,Adjusting OGSF based on most recent lease documents.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7853,Fair Avenue Storage,Fair Avenue Storage,Fair Avenue Storage,FAIR AV STOR,7853,Off-campus Santa Cruz,07 - Santa Cruz,C - Central Campus,G - General,SUP - Support,1310 Fair Avenue,Santa Cruz,Santa Cruz,CA,95060,1310 FAIR AVE,5245,44,1,2,01/01/1996,07/01/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7859,509 Swift St Leases,509 Swift St Leases,509 Swift St Leases,509 SWIFT ST,7859,Off-campus Santa Cruz,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,"509 Swift Street, Suite A",Santa Cruz,Santa Cruz,CA,95060,509 SWIFT STREET SUITE A,5245,44,1,2,01/01/1970,07/01/2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7862,Mission St Storage,Mission St Storage,Mission St Storage,MISSION STOR,7862,Off-campus Santa Cruz,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,2650 Mission Street Ext,Santa Cruz,Santa Cruz,CA,95060,2650 MISSION ST EXT,5245,44,1,1,01/01/2001,07/01/2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7867,250 Natural Bridges,250 Natural Bridges,250 NB,250 NAT BRDG,7867,Off-campus Santa Cruz,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,250 Natural Bridges,Santa Cruz,Santa Cruz,CA,95060,250 NATURAL BRIDGES,5245,44,2,66,01/01/1994,11/22/2013,11/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7903,Equipment at Santa Cruz Yacht Harbor,Equipment at Santa Cruz Yacht Harbor,Equipment at Santa Cruz Yacht Harbor,X SC HARBOR,7903,Off-campus Santa Cruz,07 - Santa Cruz,C - Central Campus,G - General,UNK - Unclassified,135 Fifth Avenue,Santa Cruz,Santa Cruz,CA,95062,135 FIFTH AVE,5245,44,1,1,01/01/1988,01/01/1988,,,,"Premises are leased and include 100' FF-Dock space, fenced storage, up to four (4) slips, jet float rowing launch, and unspecified number of rowing racks and/or dry storage spaces.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7904,Stevenson College Apartment Building 9,Stevenson College Apartment Building 9,Stevenson College Apartment Building 9,ST APT 09,7904,Stevenson College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,551 Stevenson Service Road,Santa Cruz,Santa Cruz,CA,95064,551 STEVENSON SERVICE ROAD,5245,44,3,9,08/01/2004,09/01/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7905,Stevenson College Apartment Building 10,Stevenson College Apartment Building 10,Stevenson College Apartment Building 10,ST APT 10,7905,Stevenson College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,553 Stevenson Service Road,Santa Cruz,Santa Cruz,CA,95064,553 STEVENSON SERVICE ROAD,5245,44,3,15,08/01/2004,09/01/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7906,Stevenson College Apartment Building 11,Stevenson College Apartment Building 11,Stevenson College Apartment Building 11,ST APT 11,7906,Stevenson College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,555 Stevenson Service Road,Santa Cruz,Santa Cruz,CA,95064,555 STEVENSON SERVICE ROAD,5245,44,3,16,08/01/2004,09/01/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7909,Kresge College Apartment Building J,Kresge College Apartment Building J,Kresge College Apartment Building J,KRESGE APT J,7909,Kresge College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,417 Porter-Kresge Road,Santa Cruz,Santa Cruz,CA,95064,417 PORTER-KRESGE ROAD,5245,44,4,46,08/01/2004,09/01/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7910,Kresge College Apartment Building K,Kresge College Apartment Building K,Kresge College Apartment Building K,KRESGE APT K,7910,Kresge College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,419 Porter-Kresge Road,Santa Cruz,Santa Cruz,CA,95064,419 PORTER-KRESGE ROAD,5245,44,4,31,08/01/2004,09/01/2004,09/01/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7911,College Nine Apartment Building 1,College Nine Apartment Building 1,College Nine Apartment Building 1,COL 9 APT 1,7911,College Nine,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,715 College Ten Road,Santa Cruz,Santa Cruz,CA,95064,715 COLLEGE TEN ROAD,5245,44,5,21,01/01/2000,09/01/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7912,College Nine Apartment Building 2,College Nine Apartment Building 2,College Nine Apartment Building 2,COL 9 APT 2,7912,College Nine,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,725 College Ten Road,Santa Cruz,Santa Cruz,CA,95064,725 COLLEGE TEN ROAD,5245,44,5,17,01/01/2000,09/01/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7913,College Nine Apartment Building 3,College Nine Apartment Building 3,College Nine Apartment Building 3,COL 9 APT 3,7913,College Nine,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,735 College Ten Road,Santa Cruz,Santa Cruz,CA,95064,735 COLLEGE TEN ROAD,5245,44,5,20,01/01/2000,09/01/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7914,College Nine Apartment Building 4,College Nine Apartment Building 4,College Nine Apartment Building 4,COL 9 APT 4,7914,College Nine,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,740 College Ten Road,Santa Cruz,Santa Cruz,CA,95064,740 COLLEGE TEN ROAD,5245,44,4,4,01/01/2000,09/01/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7915,College Nine Apartment Building 5,College Nine Apartment Building 5,College Nine Apartment Building 5,COL 9 APT 5,7915,College Nine,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,750 College Ten Road,Santa Cruz,Santa Cruz,CA,95064,750 COLLEGE TEN ROAD,5245,44,5,24,01/01/2000,09/01/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7917,College Nine Commons,College Nine Commons,College Nine Commons,COL 9 COMMON,7917,College Nine,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,719 College Ten Road,Santa Cruz,Santa Cruz,CA,95064,719 COLLEGE TEN ROAD,5245,44,1,5,01/01/2000,09/01/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7919,Physical Sciences Building,Physical Sciences Building,PSB,PHYS SCI BLD,7919,Science and Engineering Hill,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,590 Steinhart Way,Santa Cruz,Santa Cruz,CA,95064,590 STEINHART WAY,5245,44,5,472,06/14/2006,06/14/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7920,Social Sciences 1,Social Sciences 1,Social Sciences 1,SOC SCI 1,7920,College Nine,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,704 College Nine Road,Santa Cruz,Santa Cruz,CA,95064,704 COLLEGE NINE ROAD,5245,44,5,141,01/01/1994,04/01/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7921,Social Sciences 2,Social Sciences 2,Social Sciences 2,SOC SCI 2,7921,College Ten Neighborhood,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,712 College Ten Road,Santa Cruz,Santa Cruz,CA,95064,712 COLLEGE TEN ROAD,5245,44,5,236,01/01/1995,10/01/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7922,Music Center,Music Center,Music Center,MUSIC CTR,7922,Music Center Neighborhood,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,402 McHenry Road,Santa Cruz,Santa Cruz,CA,95064,402 MCHENRY ROAD,5245,44,3,98,01/01/1996,12/01/1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7923,Theater Arts L Experimental Theater,Theater Arts L Experimental Theater,Theater Arts L Experimental Theater,TA EXP THEAT,7923,Theater Arts Center,07 - Santa Cruz,C - Central Campus,G - General,CLS - Classroom,455 Kerr Road,Santa Cruz,Santa Cruz,CA,95064,455 KERR ROAD,5245,44,2,4,01/01/1998,12/01/1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7924,Theater Arts M Media Theater,Theater Arts M Media Theater,Theater Arts M Media Theater,TA MEDIA THE,7924,Theater Arts Center,07 - Santa Cruz,C - Central Campus,G - General,CLS - Classroom,453 Kerr Road,Santa Cruz,Santa Cruz,CA,95064,453 KERR ROAD,5245,44,3,4,01/01/1998,12/01/1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7925,Gamelan Studio,Gamelan Studio,Gamelan Studio,GAMELAN STU,7925,Music Center Neighborhood,07 - Santa Cruz,C - Central Campus,G - General,CLS - Classroom,404 McHenry Road,Santa Cruz,Santa Cruz,CA,95064,404 MCHENRY ROAD,5245,44,1,4,01/01/1998,12/01/1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7926,Elena Baskin Building L,Elena Baskin Building L,Elena Baskin Building L,EBASK BLDG L,7926,Elena Baskin Visual Arts Center,07 - Santa Cruz,C - Central Campus,G - General,CLS - Classroom,422 Baskin Arts Service Road,Santa Cruz,Santa Cruz,CA,95064,422 BASKIN ARTS SERVICE ROAD,5245,44,1,2,01/01/1998,12/01/1998,,,,Formerly 'Watercolor',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7927,Elena Baskin Building M,Elena Baskin Building M,Elena Baskin Building M,EBASK BLDG M,7927,Elena Baskin Visual Arts Center,07 - Santa Cruz,C - Central Campus,G - General,CLS - Classroom,418 Baskin Arts Service Road,Santa Cruz,Santa Cruz,CA,95064,418 BASKIN ARTS SERVICE ROAD,5245,44,1,2,01/01/1998,12/01/1998,,,,Formerly 'Oil Painting',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7928,Elena Baskin Building N,Elena Baskin Building N,Elena Baskin Building N,EBASK BLDG N,7928,Elena Baskin Visual Arts Center,07 - Santa Cruz,C - Central Campus,G - General,SUP - Support,421 Baskin Arts Service Road,Santa Cruz,Santa Cruz,CA,95064,421 BASKIN ARTS SERVICE ROAD,5245,44,1,0,01/01/1998,12/01/1998,,,,Formerly 'Custodial',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7929,Elena Baskin Building P,Elena Baskin Building P,Elena Baskin Building P,EBASK BLDG P,7929,Elena Baskin Visual Arts Center,07 - Santa Cruz,C - Central Campus,G - General,CLS - Classroom,423 Baskin Arts Service Road,Santa Cruz,Santa Cruz,CA,95064,423 BASKIN ARTS SERVICE ROAD,5245,44,1,7,01/01/1998,12/01/1998,,,,Formerly 'Sculpture 2',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7930,College Nine Residence Hall Lounge,College Nine Residence Hall Lounge,College Nine Residence Hall Lounge,COL 9 LOUNGE,7930,College Nine,07 - Santa Cruz,C - Central Campus,R - Residential,SUP - Support,608 College Nine Road,Santa Cruz,Santa Cruz,CA,95064,608 COLLEGE NINE ROAD,5245,44,1,2,01/01/2002,09/01/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7931,College Nine Residence Hall 1,College Nine Residence Hall 1,College Nine Residence Hall 1,COL 9 RES 1,7931,College Nine,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,630 College Nine Road,Santa Cruz,Santa Cruz,CA,95064,630 COLLEGE NINE ROAD,5245,44,5,105,01/01/2002,09/01/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7932,College Nine Residence Hall 2,College Nine Residence Hall 2,College Nine Residence Hall 2,COL 9 RES 2,7932,College Nine,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,610 College Nine Road,Santa Cruz,Santa Cruz,CA,95064,610 COLLEGE NINE ROAD,5245,44,6,113,01/01/2002,09/01/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7933,College Nine Dining Hall,College Nine Dining Hall,College Nine Dining Hall,COL 9 DINE,7933,College Nine,07 - Santa Cruz,C - Central Campus,R - Residential,GEN - General Use,615 College Nine Road,Santa Cruz,Santa Cruz,CA,95064,615 COLLEGE NINE ROAD,5245,44,3,53,01/01/2002,09/01/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7934,College Nine Residence Hall 3,College Nine Residence Hall 3,College Nine Residence Hall 3,COL 9 RES 3,7934,College Nine,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,620 College Nine Road,Santa Cruz,Santa Cruz,CA,95064,620 COLLEGE NINE ROAD,5245,44,5,87,01/01/2002,09/01/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7935,Core West Parking Structure,Core West Parking Structure,Core West Parking Structure,PARK STRUC 1,7935,Science and Engineering Hill,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,590 Heller Drive,Santa Cruz,Santa Cruz,CA,95064,590 HELLER DRIVE,5245,44,6,0,01/01/2001,03/01/2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
